index,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
10,93_Nhanh Lên,0.44998273,0.081654236,0.34655574,0.006061068,2092.3242216742065,1037621.3165056498,2508.3282345031685,480014.43133101857,4885.395458682034,5566878.788195931,0.055072040380708204,0.001263603739578485,2.3015393e-05,0.09997675,0.00017661025,0.014210694,123.046875,-73.942726,4067.789,104.77124,1693.4818,23.9517,729.8509,16.716291,229.56758,11.456134,260.37152,22.44231,202.81758,-5.444726,172.20537,15.983637,227.47502,-8.346531,153.69609,5.3762546,127.142006,-3.2148414,99.35976,4.8868065,104.09249,-0.17763394,82.280304,16.011694,84.66049,9.426505,79.014404,12.779051,73.93795,3.7018173,67.98094,2.0077474,58.084633,-3.6028528,59.119293,0.21233656,61.021973,hiphop
11,9_Tán Gái 606 _ Low G _ Rap Nhà Làm,0.39084765,0.09350619,0.27279612,0.0055693756,1616.8411951506255,949614.269544592,2064.1877740687196,398958.6898493608,3455.19577357053,4599779.951629449,0.05541670949835526,0.002305030627900039,4.6733185e-06,0.035486877,-5.7352816e-05,0.022386566,135.99917763157896,-103.14528,5420.775,118.36368,1837.2043,22.770245,758.3919,46.003666,330.5665,12.317701,375.323,3.8541098,386.66098,-1.7219032,184.52802,-0.67113006,196.80077,-14.487909,175.24463,-1.0250219,157.86269,-5.2138386,133.54721,1.0895065,89.41619,-7.1004014,114.72032,-2.3482428,107.3693,-2.7762175,78.11729,-1.5060978,93.20191,-11.637809,91.01804,-0.9887497,62.04915,-1.1676506,73.0182,-5.4224987,68.31698,hiphop
12,49_Trốn Chạy,0.43246028,0.093417875,0.16736025,0.014229199,2002.8113072221124,1352523.45545543,2306.4498942345094,456388.5031079806,4280.736614971338,5686954.501775243,0.07731000114889706,0.005576701549515656,0.0001908692,0.026006525,0.00068441685,0.009129464,129.19921875,-145.49988,3696.9985,112.314026,1634.8158,19.875538,1002.5681,17.154957,340.32904,2.189485,362.24237,9.890176,265.08746,-9.017955,276.43445,4.2822495,260.2234,-10.216128,228.43494,-3.2461214,182.35045,-4.245616,128.20572,4.21686,83.4297,-2.986288,86.45197,3.78902,86.4962,1.2976152,94.89859,1.6022199,81.41987,-2.782328,70.75959,-0.60750085,70.025955,2.2359717,73.53902,-4.457115,60.282043,hiphop
13,30_420ent.,0.5254074,0.08017799,0.3197402,0.009941323,2064.3682145930707,734526.1634574198,2499.265373151347,284065.2519377563,4698.529921965703,3975732.425031745,0.0454158251499613,0.0013884637794722332,-4.25901e-05,0.080745816,3.788391e-05,0.017810151,143.5546875,-72.19616,3805.5125,95.7652,1038.6133,13.546059,735.7962,23.12711,282.53125,3.7671926,326.80164,15.512651,196.44826,7.4884644,172.83519,7.3361807,164.8315,-5.5133467,177.96306,16.059612,105.12552,4.072565,94.60398,12.088787,83.055405,-1.5699558,80.82831,12.1852255,62.63243,2.7944942,60.982723,1.2588634,63.441936,1.128727,54.959614,1.8118602,48.072662,-0.52538574,52.617622,3.054464,46.206882,hiphop
14,74_16NS - CÔNG VIỆC _Official MV_ - 16 BrT_ 16 Typh_ 16 Dsloth,0.53264886,0.080025285,0.25524798,0.02534107,2119.869838648807,1454538.8371441737,2491.497360131464,360287.5889053523,4711.963174069998,5780656.186989414,0.07764578898993808,0.006879680952822751,0.00026219137,0.051111124,4.6335823e-05,0.02555361,123.046875,-125.91288,5530.2183,97.438614,1658.4849,29.897049,1081.2233,25.6833,460.9398,12.615627,424.73853,1.527324,343.42426,-0.41194385,246.07275,12.020452,188.36342,-16.214235,274.6474,16.103476,161.7762,-8.478668,138.05333,10.414682,135.82607,5.6657844,131.73735,1.7345423,115.605736,8.160862,101.91631,5.8742695,79.2601,-2.6022348,71.51945,9.340589,64.28936,1.6328564,74.37772,-1.3289533,69.131485,hiphop
15,13_Đơn Giản,0.45848492,0.099436045,0.066906,0.0028894192,2067.0317069086154,1491288.6448660141,2315.3575372176338,428954.85721478023,4280.882447422842,5727848.900072669,0.06057351882981811,0.0034754122471767454,1.6385583e-06,0.0035617102,5.890107e-05,0.0024255812,135.99917763157896,-270.1925,10761.226,98.146614,2101.7024,27.827553,1741.4078,26.446087,439.3422,6.889376,501.57632,9.962263,458.3957,2.2422638,344.1936,16.590939,225.68767,-3.9952853,235.24744,8.928652,115.83912,-4.8663516,124.08129,4.507025,83.71174,-5.0601916,72.4909,-3.5023322,70.58847,-2.832504,62.006336,-2.9406886,57.94431,-6.9472823,53.979218,-2.5608454,46.12663,-5.3405914,45.132763,-0.15862182,36.605316,hiphop
16,51_TOKYO Cypher,0.49500445,0.085645236,0.22678372,0.0100709535,1973.3330356836004,994926.4235452419,2379.2231167070836,402594.01010027376,4355.127831804494,5391586.812909832,0.06198979900348297,0.003088292580323475,2.6298958e-05,0.036639776,0.0009102718,0.01310552,151.99908088235293,-111.50033,4861.8613,107.68791,1568.9485,16.050129,1060.0035,23.341574,439.7753,10.606465,485.08282,2.0037556,377.8899,2.2062316,264.3175,7.847106,221.00508,-15.831927,214.06056,8.636506,158.29271,-6.251137,138.15504,7.2582397,134.06976,1.2735059,124.6722,1.5696363,125.75535,0.71295565,93.45221,-0.21262057,94.08837,-4.3865733,94.606834,4.1806912,78.47935,-1.5044979,84.55209,-3.4037635,85.343636,hiphop
17,86_16 Typh - Cám Ơn _HIDDEN LUV EP_,0.40875378,0.09615089,0.19669682,0.008786814,1664.8923802001304,788109.9492290167,2139.3450415064285,416829.3258396466,3631.7988723424196,4442545.831497596,0.04893432239260836,0.0015559377103167276,7.8111425e-06,0.030904314,9.8645236e-05,0.009665404,135.99917763157896,-153.51778,6415.635,107.50723,1655.1154,19.43959,1152.0366,30.733868,478.8454,7.06959,466.00397,16.511356,282.90457,2.9454973,202.83746,12.824325,161.75471,-0.98330915,152.44319,7.7989326,128.68384,-2.012805,155.26694,1.459533,113.31837,-2.229786,97.70413,4.5643196,88.389984,7.402525,85.70958,4.729628,74.92976,-0.9096967,73.6763,6.2697973,63.735058,1.1946611,77.28365,0.56311846,72.41079,hiphop
18,33_TETVOVEN,0.39558306,0.09762736,0.23447189,0.022624949,2364.5954927574367,1461330.5805062323,2415.0886577192555,411576.1027175563,4776.525283671754,5744517.975477348,0.11317070645075464,0.0093957439074192,-6.8030415e-05,0.019069802,-0.0003183956,0.045768313,92.28515625,-78.204735,5078.43,101.12579,1813.5714,-10.538667,1060.245,-3.7399206,530.2192,0.6247858,396.58344,-11.414837,314.34576,2.6046848,241.00037,-6.942144,262.4016,-11.218781,318.4793,7.502848,161.83936,-10.251737,185.46112,5.430971,150.87834,-8.919355,133.94571,-1.8288021,104.428444,-3.0030122,106.39689,-2.1714811,89.66795,-5.096846,79.95751,-1.0749286,70.79814,-8.270221,90.23966,-4.71902,63.50607,hiphop
19,60_TOULIVER X BINZ - GENE _ OFFICIAL MV _,0.41000286,0.09485943,0.3624102,0.024439609,1952.149308930936,1395976.7200313997,2223.130154759802,749502.55766663,4203.557914993711,7058069.805821371,0.08449174154653638,0.005157735791760386,-6.523566e-05,0.06287064,-0.0038714404,0.047430124,99.38401442307692,-65.09164,14119.605,112.24866,2866.3774,15.758007,728.21,11.955131,306.78503,6.111156,292.9447,12.871801,256.73843,4.3358345,332.53406,6.259971,161.12846,-2.4736488,157.38837,1.46662,114.52366,-4.9173865,78.29533,4.223797,112.71297,-6.8416457,84.20505,-3.7197897,88.05208,-4.3394966,67.245636,-3.849218,67.37195,-8.932687,94.351944,-0.51148677,78.4835,-6.5168085,57.13268,-3.3733897,68.813225,hiphop
