index,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
67,38_Em Đã Biết,0.32785016,0.09460654,0.23459408,0.008833816,1824.0657488465938,734784.1540611115,2306.0506339190088,400287.3836958509,3894.0514532036086,4759783.010687604,0.06397296917327787,0.0014794775469423747,-1.248959e-05,0.04046183,-0.00018568529,0.011255079,71.77734375,-106.42601,6275.542,111.91629,1533.5436,15.341189,980.1338,16.528425,357.2037,17.17743,170.93997,5.7987795,321.38373,-2.180778,204.51157,4.4314795,209.90845,-3.0779994,136.82816,4.324418,157.85863,-16.465881,139.2658,-6.1063285,121.52143,-15.907199,151.98032,-3.7794442,99.75742,-6.794401,74.014244,-4.7999897,82.6812,-5.984834,105.473175,-0.63766336,135.52061,-2.8456166,95.16993,1.1523703,113.28811,rb
68,30_Cô gái m52 _ HuyR ft. Tùng Viu _bimm release_,0.39362168,0.0917204,0.14122504,0.0046293396,2150.6081695938055,849484.6309052166,2351.700891295497,236653.07067856193,4539.935047633877,3207504.579043729,0.08829141622726393,0.0048371057059983244,1.9112715e-06,0.0119150765,-3.859421e-05,0.0062263682,112.34714673913044,-143.21576,4895.733,91.43109,1328.4027,4.79624,998.4686,30.597553,737.29297,10.667588,388.11786,4.888913,397.0768,-7.0612545,397.71155,7.9082365,198.62842,1.7546693,404.90094,17.45515,266.80737,-3.1335335,194.74286,7.3700447,194.48912,-6.5388055,225.64171,0.69013214,148.28358,0.2086876,137.02716,-7.647451,160.30081,-0.031973116,132.08382,-0.03870848,116.109085,-2.8909888,129.74835,2.817048,147.06366,rb
69,59_Cảm Nắng,0.29509494,0.089827746,0.19121826,0.010851537,1784.9355815289612,768283.0082334122,2251.5128472782903,369246.75444474915,3763.6105752950853,4145075.336274832,0.06189116014415635,0.0020866676819243477,3.206018e-07,0.029194964,-0.00010853209,0.010189751,161.4990234375,-139.97198,7902.0435,106.43859,1190.9531,11.616575,521.0625,22.8888,246.5923,14.651125,154.17137,1.7882564,272.9104,-1.2828851,238.96382,-8.231726,231.42482,-3.0099273,174.73592,-1.4413526,215.35103,-18.750751,141.06119,-4.139877,161.47015,-13.853286,175.42241,-1.9472643,178.56874,-7.6405063,157.82536,-5.5924096,191.88219,-9.061131,152.17674,-0.96407545,156.97131,-3.1104605,100.6558,0.3962027,107.50399,rb
70,90_Đừng yêu nữa_ em mệt rồi,0.2609168,0.08871901,0.20867027,0.008637345,2189.151768094364,807874.1355821755,2605.145550412605,261852.14964466632,4987.382341981303,4599536.943995408,0.0798593054614938,0.003541909785747121,7.05549e-06,0.0316493,9.792897e-05,0.011063642,78.30255681818181,-106.2816,6240.6147,98.281395,1164.8247,23.562523,413.8544,16.895168,307.75513,9.41935,161.19904,-2.922065,234.79387,-5.794776,187.35548,-3.1452231,141.81229,-2.7389088,134.17958,5.430871,161.00055,-15.133756,128.2313,5.8060164,140.22382,-15.082468,175.0417,2.9219518,99.10123,-7.20601,121.42332,-1.892633,90.36552,-3.4298398,124.47427,-4.3308954,113.3168,-1.1833915,140.41734,1.5072407,111.69168,rb
71,12_Não Cá Vàng _Beat_,0.24028127,0.08665151,0.10652504,0.004151272,1575.8609831449369,613804.9687415216,1861.6676133652657,305917.3412185388,3018.9484114986453,3000815.1199644115,0.06745745301615712,0.002021124914593745,-0.00016484207,0.010838037,-2.675975e-05,0.0019297054,123.046875,-202.13687,6340.407,125.742165,1417.7189,-5.747012,423.96652,-1.5690582,232.82208,-4.9331517,224.51228,-2.3128512,133.82819,-21.742468,140.67825,-8.483854,122.527176,-27.20343,149.70747,-1.0457247,174.18132,-8.183919,103.76057,-9.679394,103.2604,-10.823486,104.63283,-1.7249876,104.69397,-15.102061,103.34598,-10.220474,68.754395,-6.3036776,84.5689,-12.014825,103.27184,-8.847909,115.53749,0.30785546,117.11962,rb
72,35_Chưa Bao Giờ Mẹ Kể _Ngày Thứ 8 Của Mẹ_,0.283638,0.09000794,0.16132444,0.0058411895,2078.608340515079,603253.3285020463,2306.3773835431707,166664.30405211778,4249.428470954068,2767474.694966391,0.09024113988728716,0.0027898689785248432,0.001711982,0.015989253,0.0012361357,0.0071555427,107.666015625,-112.94258,6656.845,102.40577,1001.2427,1.6131253,447.85855,15.41275,294.74045,-5.091952,300.7794,-9.383783,245.44365,-11.521906,152.54593,-1.2944888,198.28975,-12.551083,218.53502,9.281178,178.06757,-11.712735,145.33475,-3.162082,101.78057,-10.550239,144.7204,-3.083059,99.80698,-6.4850445,111.7536,-0.8046327,98.44171,-5.946656,101.54747,0.17597683,82.630005,4.5903397,104.10555,0.06820008,115.57884,rb
73,77_Đau Để Trưởng Thành,0.24786933,0.08787957,0.17789987,0.008242011,1864.5875324590165,789760.5791753422,2316.6270803078296,412618.23871267634,4161.9498332587555,5193816.052150446,0.06420312651170666,0.0022262912073460132,8.406987e-05,0.030694755,0.00027594302,0.0031124677,151.99908088235293,-145.14111,9795.074,111.69093,1425.1713,18.219202,318.42636,14.47748,202.00534,5.586629,241.2631,-4.770758,146.05994,-4.122071,157.10283,1.8535674,127.38755,-13.982703,138.2558,7.319101,95.87896,-13.422836,97.144485,-8.175797,102.416466,-14.831946,107.00704,0.3009421,90.130394,-7.37766,97.54115,-8.133955,89.98646,-11.337374,77.447075,-10.146373,88.669846,-7.6067944,107.07662,-4.326586,111.23593,rb
74,64_Nàng Thơ,0.23639943,0.08830303,0.12645814,0.0048151417,1532.064110003023,450765.20838556625,1899.3320778100228,235860.98974489787,2850.886927743445,2037586.6241430284,0.06421710979827787,0.0018582873008977077,-1.4415302e-06,0.017569702,-5.146912e-06,0.0009846701,123.046875,-197.00516,5995.853,128.25314,1323.4849,-8.189162,277.98145,8.214393,275.22943,7.625068,396.43268,-11.7331705,279.58575,-4.5983357,148.77606,-0.11677745,145.48738,-17.162909,193.57512,-10.651755,134.55751,-11.175171,164.93555,-8.571292,139.65244,-4.838008,127.19483,-5.510511,111.71503,-10.397132,122.742455,0.12289561,112.17619,-14.366622,86.178566,-4.1916785,88.95748,-2.9279525,98.24392,-6.466926,137.5051,rb
75,89_Thanh Xuân _Xuân Phát Tài 13_ Short Version 2_,0.31928235,0.09682093,0.18858087,0.012207663,1379.104339478003,636131.7123500418,1801.391239622081,455578.41252820584,2714.4002530596945,4069490.0070525515,0.05356411299100232,0.0011787685224834731,-5.4143294e-07,0.022095684,0.00011750059,0.014715533,184.5703125,-163.8724,6054.7715,135.89117,1615.1508,18.837696,586.4767,17.631132,753.05493,-2.3876295,325.92816,7.1325283,230.86794,-14.417748,217.11029,-0.9074384,194.99072,-11.322406,132.48297,-4.372853,132.06886,-7.1461277,127.9792,-5.3120346,88.88172,-9.889312,80.89286,-4.5896153,73.91983,-2.7271943,71.46877,-0.80372566,81.69297,-5.5476723,65.639595,-0.81015027,65.90024,-2.8855932,85.25165,-2.3478353,67.79286,rb
76,95_Việt. _BÔNG HOA CHẲNG THUỘC VỀ TA_ _Official Lyrics Video_,0.347607,0.09332186,0.21932733,0.006503563,1258.885503718616,436039.7833372325,1822.669929874206,235046.05263847846,2450.351849724265,2338120.3577711033,0.04020024822223297,0.00075697173806256,4.1963763e-06,0.032926545,3.0145084e-05,0.011165872,129.19921875,-148.74245,3838.493,135.86931,1099.6783,9.51774,409.61353,37.881786,326.8826,23.444326,286.87424,-5.507384,267.02533,-0.7725025,135.27837,5.349814,131.68365,-13.020038,149.91708,10.486426,160.55664,-12.485882,109.952934,0.9935949,119.03997,-16.067688,95.04067,-9.806209,95.601395,-8.920237,74.267944,-8.870873,57.816044,-7.063531,60.18232,-1.860257,64.88653,1.6039138,79.076866,-0.4183562,62.150173,rb
