,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
62,87_Bông Hoa Đẹp Nhất,0.2836225,0.09001933,0.10803534,0.0075141876,1885.4460345955015,536788.3959927703,2238.4442078534876,204689.33132217062,3875.272400091307,2569673.5686541004,0.07593888321159056,0.0027428716562170525,-3.192927e-06,0.012643867,-0.000109730114,0.0031942965,117.45383522727273,-181.43666,8890.83,111.04257,1068.7246,-0.2510892,417.50613,16.441694,235.13121,2.8527925,231.85788,-7.1907616,142.35912,-0.29852164,154.0702,-4.977977,105.12449,-10.840735,179.52812,2.3536673,121.38794,-7.792939,110.98165,0.24941838,100.31736,-4.611143,88.2573,-8.008696,92.25777,-7.58339,73.56606,-3.263183,83.77091,-9.583578,100.201866,-3.1801403,85.13228,-7.7316594,91.764206,-7.608706,102.027466,ballad
63,9_Lắng Nghe Nước Mắt - Mr. Siro _Lyrics Video_,0.21818821,0.08729367,0.17383003,0.0058650495,1540.4183164840524,882743.1500039819,2068.9290723825197,387895.93133695965,3039.5899533487327,4827965.496660338,0.062870557094137,0.003896319718117189,0.00082323636,0.032088052,0.0005857618,0.001372832,161.4990234375,-188.31093,5352.0107,124.32659,1388.2139,23.044546,523.6132,9.843733,411.23727,14.786427,244.576,0.233459,197.56027,-8.990408,404.31082,-0.40558872,127.268845,-13.06142,185.72266,0.9898979,164.78256,-6.006913,140.29115,-1.6292573,205.31195,-7.5964127,199.3689,6.3119936,140.99753,-7.314891,145.94357,1.0241605,108.87055,-6.131783,94.14986,-4.3788214,106.13536,-7.246902,146.15698,-6.5832934,162.9502,ballad
64,28_Mr Siro _ Sống Trong Nỗi Nhớ _Lyric_,0.26283503,0.091563895,0.21243908,0.012570372,1616.6303548440421,822533.8575184204,2098.7121327376844,475087.962769341,3362.308835245138,4839611.286009894,0.056447126547987614,0.002601178825855104,-0.0010501144,0.04838185,-0.0015745716,0.0034129312,143.5546875,-148.88028,6984.012,125.58463,1567.9155,16.89029,277.8821,3.2333395,345.04907,15.452973,402.0932,-7.949958,147.3922,-25.16787,185.24638,11.968536,169.78575,-7.8252363,125.093445,-6.39879,135.7622,-3.5299168,135.34996,-15.274722,130.28293,-20.39085,135.92226,0.0058667446,118.65239,-7.4463315,108.96381,-6.006115,118.64463,-7.1826005,92.050156,-5.3130918,91.16331,-3.8269508,72.55644,-3.9858422,98.65786,ballad
65,8_Buc Tranh Tu Nuoc Mat,0.2467885,0.08821926,0.19780934,0.0093018105,1876.0824218565149,888398.3377653571,2329.3501534247534,287475.08161509014,4101.37936618675,4319146.482332295,0.06993986430921052,0.0038204147952842628,-4.113589e-05,0.039859578,0.00012497131,0.0032045997,161.4990234375,-135.3708,5371.236,107.83383,1404.1709,21.269442,379.4284,13.34121,516.80145,6.734326,259.9843,4.618437,130.1297,-15.537924,260.15387,5.17602,176.59756,-7.715964,129.00508,-2.55127,161.2605,-8.012509,168.22801,-6.404607,162.19563,-12.832744,163.96521,2.1036527,97.13243,-5.0452385,98.505615,-2.254893,111.98605,-3.655262,86.21655,-1.1747867,99.091644,-1.7731785,95.909386,-3.8024366,96.8816,ballad
66,93_Suýt Nữa Thì,0.2549142,0.085533746,0.1501972,0.006516155,1447.6167503623826,442770.3596882473,1940.1585822537395,269138.68803241575,2646.8006618251743,2485386.0853854143,0.0576625386996904,0.00112497324074185,2.0431028e-06,0.024373861,2.6236603e-06,0.0012183054,129.19921875,-168.94472,5088.104,133.60817,865.0402,-0.118659146,286.61624,0.6122634,210.04126,10.6131315,213.95581,-5.3848786,143.15996,-6.5386043,138.83752,-4.9854302,104.60251,-19.825748,144.06935,0.68242234,120.55273,-17.412798,76.85642,-9.415279,87.19091,-12.551912,101.571945,-11.402991,63.006157,-5.379868,104.480835,-13.288892,78.72173,-10.113406,75.589096,-5.805627,94.772896,-11.943117,93.91954,-3.107535,100.98552,ballad
67,78_Bảo Anh - Khoảnh Khắc Ấy _Official Audio_,0.2187384,0.087358125,0.20114814,0.0044647814,1959.9027863016997,751709.0323976701,2211.515880401619,249585.21240815913,3948.0552933164427,3438008.4676343435,0.08290992949400154,0.003370572738182685,-3.3109382e-06,0.034725536,-3.899183e-05,0.003738516,107.666015625,-112.35493,3471.592,102.67357,1434.7417,5.092927,516.17554,16.381002,430.69635,-5.3055415,203.77196,-7.709444,204.1034,-3.719698,177.11208,-7.5364127,193.7694,-7.4642634,149.98305,1.4093611,159.31015,-19.284325,184.9411,-8.247277,142.46526,-9.759161,119.421684,-0.87901217,145.67122,-9.3713875,239.06941,0.16744862,208.31274,-1.7289274,144.74918,0.6218718,185.04025,3.89934,237.03824,4.0608053,193.82324,ballad
68,94_Rồi Em Sẽ Gặp Một Chàng Trai Khác - HippoHappy _ The Masked Singer Vietnam 2023 _Audio Lyric_,0.29529926,0.08871676,0.08306937,0.0024890113,1350.3218729999742,623244.2088151369,1875.501263832082,323144.68152548623,2703.504485611576,3167954.8677652283,0.050380458772736066,0.0022693704562161987,-1.9294416e-06,0.006477334,2.2695524e-05,0.0013056374,129.19921875,-238.99187,5552.3276,134.75984,1421.56,22.381283,430.59103,24.891235,320.94888,4.583506,269.8873,6.4171033,203.7323,0.24240406,151.58443,-1.0427389,170.80927,-4.685366,178.80954,-0.45546567,112.15128,-7.3824997,82.12676,-4.4637227,101.49004,-6.1334305,101.07311,2.4250984,97.87167,-8.920826,106.04777,1.2283239,78.91218,-1.1805725,104.188675,0.64849,119.2308,1.7155077,98.814545,-4.118076,132.53078,ballad
69,22_Bảo Anh _ Sống Xa Anh Chẳng Dễ Dàng,0.24775106,0.09117237,0.26132917,0.015074978,1783.5298750517377,1115082.7989505262,2139.8866078544193,333982.89763441164,3454.112446787926,4343736.604545881,0.07670210610971362,0.005463789023043255,-0.009649545,0.05880094,-0.0036800094,0.0098148985,117.45383522727273,-110.760376,7046.6533,113.4418,1405.9496,12.823676,454.8159,19.168482,417.1904,8.067682,244.77344,-5.0319853,219.32594,-16.193022,273.19354,-2.3160372,201.93805,-3.260071,189.58008,-1.1152382,162.13087,-12.229906,92.97875,-10.530196,135.96019,-10.677628,103.322395,1.5645361,112.3505,-2.9369204,132.76825,-1.3843577,107.52622,-3.5058,106.95534,-2.1953337,116.55186,-0.43369967,127.61095,3.026511,102.046684,ballad
70,42_BUỒN KHÔNG THỂ BUÔNG _ Trung Quân x RIN9 _ OFFICIAL MUSIC VIDEO _ EP _Bướm mặt trăng_,0.23924316,0.09088168,0.13788068,0.005411697,1300.5983370418228,305351.8284011496,1860.3280330383977,253022.64253303982,2477.7933504559305,2149484.6106843334,0.04407154000580495,0.0004441051026148599,-2.3970128e-06,0.019016245,3.2108237e-05,0.0019940515,89.10290948275862,-198.22578,5023.3,135.08217,797.86865,11.125266,327.9762,17.72227,396.5141,4.6279206,208.48405,-4.405706,175.6978,-2.8793848,146.634,-5.8456817,119.222435,-8.957653,127.946815,5.502251,102.64879,-11.877341,92.209145,-5.275223,98.96792,-10.011519,78.7618,1.1389477,69.46092,-11.08045,89.58927,-3.7824404,82.12877,-9.017377,69.50066,0.223979,107.25669,-4.9247556,119.81458,-3.9991798,102.822586,ballad
71,98_Phía Sau Một Cô Gái - Soobin Hoàng Sơn _Official Music Video 4K_,0.26342055,0.084180824,0.19653475,0.010221725,1087.2910926850916,425587.2537488035,1558.2593702497593,447254.86471745704,2099.274805972451,2487874.1819442697,0.041135049825851394,0.0006455793307060619,-9.074636e-05,0.036300745,-0.00029708783,0.003989146,95.703125,-191.97957,12656.147,130.75513,1116.341,26.88748,787.4678,34.771835,340.033,9.0497675,342.0308,2.363903,218.40877,-6.9813385,135.7093,0.6475291,172.29703,-19.432892,189.02924,-5.6224437,163.0244,-7.7194295,99.00894,-14.893789,157.46188,-14.425252,124.82945,-8.599278,94.4548,-9.128713,71.10779,-10.186629,99.62841,-9.824157,94.45451,-7.4922237,108.224,-4.3229947,86.120804,-4.895376,98.979256,ballad
72,69_Nơi Tình Yêu Bắt Đầu,0.23419183,0.09192015,0.15135646,0.005381112,1703.509678904481,420411.0966373398,2086.9522812807245,194142.10588577046,3527.357837216404,2340187.114981092,0.06465607161861456,0.001951800006126023,-6.021731e-06,0.024052536,-6.826739e-05,0.0013670147,123.046875,-165.77896,3531.7942,111.1815,1152.6653,3.991358,382.92874,19.047976,238.13148,-2.6088016,328.7888,6.268382,147.97623,-3.811577,140.927,-0.43489146,138.03978,-19.767572,176.80583,6.9815555,208.5978,-8.192895,126.51633,-8.274768,129.98265,-8.386249,108.12111,-7.7537217,116.909935,-6.1548715,84.96465,-6.421804,88.05922,-12.403042,115.8119,-11.932807,155.53758,-11.0500965,138.32104,-5.1615496,174.19669,ballad
73,99_NẾU NGÀY ẤY _ SOOBIN HOÀNG SƠN _Official Lyric Video_,0.22905833,0.09117507,0.15248047,0.0061116875,1412.630968301017,466718.50391342986,1936.2922034356495,223323.42511565913,2585.417699666215,2357653.5609856183,0.050504985608552634,0.0017568231750742821,7.5979174e-06,0.02486399,-2.3114992e-05,0.0013912793,129.19921875,-199.73593,6166.348,127.11847,1088.5325,4.646252,246.78667,5.7651186,288.83902,9.549448,200.80095,-4.065867,178.8726,-6.786318,146.47711,-5.7071476,106.00986,-18.079685,163.8444,8.19231,172.51991,-7.263389,109.531334,-9.275478,120.32337,-9.1290245,107.043465,-5.1476665,90.832275,-6.472763,107.3126,-1.0785562,98.59503,-11.917282,94.52532,-5.653443,76.62937,-6.9236197,90.40418,-5.628432,88.73297,ballad
74,63_Định Mệnh,0.2555729,0.09015527,0.11485158,0.0034132365,1521.9051872742778,699064.8330764434,1987.0309179941823,285398.82344109565,3027.15669519761,3735448.0470851627,0.05940591440112229,0.002722404973983335,1.2867098e-06,0.0124043245,-1.549755e-06,0.0013048315,135.99917763157896,-200.10994,7892.7603,124.64635,1172.163,23.494747,620.01373,15.503498,202.83507,-7.244169,248.80464,4.614619,178.09573,-16.64963,155.8211,-1.7179998,111.55626,-18.164347,142.54683,-1.881762,102.88821,-16.90113,77.12064,-4.786865,83.63927,-8.330055,82.8416,-7.803076,80.15472,-5.6867085,83.38701,-6.298761,79.60531,-12.752457,85.62698,-8.308863,88.94509,-5.0554056,78.03401,-8.772132,95.11205,ballad
75,38_Trung Quân _ Gặp Em Lúc Tan Vỡ,0.26398876,0.094409466,0.06634061,0.0016221845,1356.0259694513975,513425.03626109654,1958.969476347563,347233.37391919823,2696.6836935226393,3174266.0603454118,0.03945308720733359,0.0010352719272977168,1.2319854e-06,0.005162701,-4.417993e-06,0.00025279992,60.09265988372093,-285.74677,5726.001,123.27051,1162.784,13.51696,300.85666,27.25942,425.262,16.984299,238.75124,-2.3701475,184.47314,-1.5053204,145.09775,1.3262557,151.83942,-11.099113,143.00946,-4.655248,193.09164,-15.197175,91.40372,-6.5021873,97.18223,-15.298728,72.72293,-7.106613,80.17612,-11.825371,77.696754,-10.4751,105.59951,-13.508998,84.09815,-5.6235127,80.74107,-8.1788845,97.44898,-4.2454195,111.00634,ballad
76,81_Cám Ơn Người Đã Rời Xa Tôi,0.27506763,0.08991444,0.07621824,0.0025332721,1364.0666202393732,579835.7710405177,1847.3922433718303,482452.52017813385,2699.22951146176,3868633.5186459473,0.05429880242598684,0.0019784615430795778,-2.4149819e-07,0.0069588544,-5.67841e-06,0.0003646439,129.19921875,-252.77385,5555.163,141.37282,1170.4017,6.002494,560.3306,13.307832,318.5416,9.154922,199.61995,-5.3498955,152.09378,-0.77554953,117.36714,-8.861182,116.27278,-13.220732,134.66377,1.5237465,120.07104,-12.944964,132.63173,-4.5435634,82.57366,-13.195679,108.29235,-4.604455,80.40896,-5.180488,66.34383,-1.9984754,69.866196,-4.5540085,82.52617,-2.8917527,78.770325,-8.577355,72.07703,-6.5391307,57.410908,ballad
77,66_Cả một trời thương nhớ _Live_,0.24355377,0.09141907,0.12835018,0.003969475,1742.3308738870942,720077.8038021357,2122.5117134363245,282258.0620497282,3706.6609196618615,3719236.0490520014,0.06391420157701239,0.0034184384091659192,5.556528e-07,0.016648155,-5.1693787e-06,0.0012896542,123.046875,-175.80708,5906.197,115.25546,1215.6581,3.9313512,420.8268,18.521572,200.25125,3.0020893,143.80086,6.069636,120.5946,-10.899923,109.76877,1.9526364,104.66952,-13.945092,92.41001,4.292954,96.30575,-14.210222,75.03781,-5.1725826,73.88046,-6.499079,96.38049,-9.8598795,92.88749,-2.7283697,101.96926,-7.827753,118.466934,-4.888121,101.87898,-4.14769,91.74334,-6.4468455,93.73009,-2.2148323,103.86917,ballad
78,65_TOI LOI,0.26284626,0.09649477,0.17831008,0.0062635094,1915.2691328033477,924634.4960152346,2322.558749170391,325931.944117094,4368.877748660628,4683633.145983655,0.06345879994678792,0.004192051372706646,0.0006775763,0.030914016,0.0007394959,0.0023409673,172.265625,-154.75505,6509.046,96.925804,1418.5684,16.91138,395.43866,22.63535,430.54596,0.11319319,321.56146,5.881374,168.29268,-17.333113,198.0614,-1.1850815,188.17134,-19.00885,191.17332,-1.0997773,139.64644,-12.299937,103.1573,-8.071426,95.60878,-6.9913816,88.589,-7.081131,127.3373,-5.2903743,127.51016,-7.678469,153.62117,-7.635795,128.00099,-8.5547695,109.87661,-12.249952,111.279785,-3.0118697,110.09735,ballad
79,34_Dau Mua,0.24734737,0.09017181,0.084965445,0.003385958,1375.204692575089,454323.5927566933,1712.1589424974557,313004.061574486,2633.1715775717153,2351003.0566756576,0.05489649344523994,0.0015549348429865055,5.220449e-07,0.008702754,2.161584e-06,0.0006635897,172.265625,-250.78406,9799.793,122.457985,1271.5809,1.3602087,489.8317,16.500109,255.73549,-0.7843127,310.7484,-4.046799,166.09854,-3.1850367,172.79884,-4.3578143,139.9289,-17.770895,201.40959,0.7797249,157.04066,-10.176377,108.95162,-5.0718045,114.338486,-11.512243,106.77905,-5.5514956,92.64544,-5.305527,89.52497,-11.970184,83.88777,-13.06606,108.98462,-3.6184967,112.35539,-12.364867,134.49239,-8.693728,129.08218,ballad
80,26_Cung Bậc Sầu,0.28812566,0.0873545,0.27587518,0.008003151,1635.9149446230833,626973.1970734727,2200.355029647056,463725.8383893278,3676.5652683128146,4781006.520178706,0.056173507643188854,0.0014168026965386761,-0.010167043,0.061366282,-0.0050121527,0.008007586,107.666015625,-90.9042,5213.6494,129.86385,1449.6328,18.539429,421.2291,12.555516,625.11224,20.018171,206.05022,1.8422515,149.22711,-14.205616,240.10487,8.370383,119.99902,-8.137475,111.407715,-0.9009475,185.23813,-5.461877,98.90816,-9.388096,141.66417,-11.926156,128.81212,3.6757782,82.01403,-4.7210813,75.69267,-1.832309,91.0116,-4.603762,68.31451,1.4226438,69.33993,-1.7122738,62.864758,-2.5510159,76.42645,ballad
81,64_Gửi người yêu cũ,0.2523315,0.094009295,0.09970591,0.0034810537,1557.771071502398,727298.3576592178,2103.757827659789,333463.07155618217,3243.1928888563034,4315355.47026323,0.055838475655476005,0.003282989815856886,-1.4168839e-07,0.010639332,7.3187057e-06,0.000791843,161.4990234375,-227.61673,7362.733,120.729004,1096.0199,25.411886,455.69315,22.505966,253.71532,7.3140903,172.45367,-0.20768403,151.90558,-11.769168,103.91544,-0.68815655,119.905136,-15.929347,107.9079,1.5932056,153.03352,-16.75032,101.26488,-6.1171036,68.519196,-8.726577,82.310905,-7.579692,97.6911,0.3211352,115.014114,-6.998225,250.12575,-1.8967521,118.64551,-6.1440225,106.915825,-10.298358,93.73273,-2.6409025,66.76434,ballad
82,68_Hẹn Một Mai,0.23763047,0.088418745,0.07390786,0.0016240723,1555.6190171553933,493673.2198958861,1919.2539385722064,155016.75892418117,2967.7487210961685,1854996.7327759184,0.06421049608165634,0.0026442862493733683,-5.238311e-07,0.0059723957,-1.3318801e-06,0.0003072647,129.19921875,-234.8779,6659.299,120.9305,1139.8333,3.5220096,303.0595,22.341894,205.10974,-1.833832,177.91554,-0.57815456,144.97519,-6.9588704,104.36655,-7.701563,81.70771,-18.697626,100.160065,1.0307583,134.49173,-10.606895,81.36921,-10.710843,70.014656,-10.526547,77.4564,-0.8252178,75.72754,-7.6484966,70.96886,-5.3845315,66.8481,-8.223755,92.953415,-2.6644466,102.27069,-4.566363,102.39999,-1.8058611,124.53701,ballad
83,71_Xin Em,0.32012156,0.09168586,0.11858087,0.004756238,1325.4004829335283,536760.4039892864,1775.848609907146,214180.57150379266,2371.148161991462,2763741.1149805333,0.06133182868130805,0.003340780743442754,-0.022479296,0.01435845,-0.0039861808,0.00075847685,129.19921875,-237.04881,14617.584,124.687645,1512.6074,18.894058,1106.4937,30.338892,517.5791,-4.461636,183.6582,8.361348,491.54703,-6.2700357,141.7481,3.5503633,185.2096,-5.2399526,97.56647,-2.1398435,125.157776,-9.189255,127.98614,0.4590918,104.16262,-7.662989,100.38043,-6.0777526,130.94003,-2.494892,138.26047,1.7413394,96.472435,-4.5024652,83.56531,-3.9786727,71.280975,-8.323121,106.69633,1.1636828,102.77358,ballad
84,74_Vẫn,0.2784664,0.08898284,0.108261436,0.0016524725,1725.514100798772,770659.4996445533,1999.3926155473316,277889.38618406217,3556.249329180171,3112528.374052327,0.07333534642269737,0.004572646808032786,-7.954014e-06,0.011054351,1.0190536e-05,0.0007147289,151.99908088235293,-183.57738,3011.617,118.20461,1701.2856,-0.19965544,565.3224,35.499905,371.1408,3.0818832,276.49658,2.933166,196.82568,-2.1911402,205.87984,-2.545115,159.30217,-6.400526,173.22768,6.630474,164.51822,-10.611745,152.31117,-0.7772277,132.84738,-4.3371353,134.87468,-0.031318642,87.57454,-8.2562275,116.75873,-7.173461,188.01933,-6.60474,114.744896,-2.0374105,116.34445,-9.059766,94.99349,-1.584631,176.82477,ballad
85,54_Em Có Còn Dùng Số Này Không,0.24959224,0.088008694,0.088987835,0.0034431769,1353.5578455185903,664406.843857131,1771.7854908844738,414325.48553598963,2307.973543999734,2657515.1545132287,0.059022885727070436,0.0029529542640912934,-9.1500745e-08,0.009288535,3.293187e-06,0.0007233671,123.046875,-252.92546,8812.162,139.35759,1788.4008,6.247596,474.6485,-3.0336437,244.16612,14.932411,299.5146,-9.226131,223.21715,-9.43968,191.20267,-5.0631003,138.4606,-15.94749,160.87166,0.8560945,122.19754,-12.97376,127.91646,-5.816372,87.70652,-9.724292,92.86027,-5.454489,100.64626,-6.8794956,96.05587,2.5726688,69.443924,-11.673468,70.86647,-5.2456574,80.46422,-6.299854,80.34648,-2.8697078,56.1458,ballad
86,20_Co Don Khong Muon Ve Nha,0.28878346,0.09163777,0.2145722,0.008034245,1951.335281707681,830008.8331336919,2432.045879879359,418554.8114638146,4441.439809887771,5625986.109268779,0.06752207847571594,0.0025871806465138807,-5.7726243e-06,0.039260633,-8.037209e-05,0.0056050266,95.703125,-115.50839,5764.472,117.98753,1647.0059,16.142998,612.6017,-7.5453415,579.2589,18.201332,343.14243,-2.9816513,293.03247,-14.577587,301.742,11.283545,191.06422,-12.121084,169.19304,-4.261769,223.14476,-1.9421244,140.54396,-9.278748,140.57127,-13.319853,150.65524,6.8710785,94.16927,-6.687137,132.05632,2.68384,102.48063,-2.2596257,72.258415,2.8528547,121.21239,-2.6349092,81.54553,-2.1984887,74.13361,ballad
87,16_Mr Siro _ Tình Yêu Chấp Vá,0.26092485,0.090566225,0.25207657,0.008871531,1721.4829486547053,802426.7944279257,2255.13309846969,552465.6070304317,3896.2764397494193,5563334.518351157,0.05930444109181501,0.002267401550757806,-0.001825402,0.05644412,-0.0024502114,0.0051358845,172.265625,-111.09832,5879.2153,122.58139,1561.3872,19.679773,343.06964,11.741277,458.8125,14.950379,246.47891,-2.8944118,144.77818,-16.348074,215.54439,5.0056,165.15096,-10.247762,200.60277,-5.277874,176.88298,-6.709995,80.54547,-7.243269,139.006,-14.437596,170.28246,2.9321914,96.27177,-7.6752853,110.88719,-1.6833302,100.79718,-4.282409,85.09066,-0.35420913,87.31394,-2.7005043,78.45022,-0.7261249,84.68606,ballad
88,86_Tháng 4 Là Lời Nói Dối Của Em _ Hà Anh Tuấn __ Lyrics,0.27212802,0.09340055,0.11876394,0.0049882215,1671.6533455598023,788804.1814092201,2093.295564354252,428668.0985415229,3571.903401188806,4524822.056971901,0.05883751269833591,0.002938774901504119,2.905007e-06,0.015879123,1.323936e-05,0.0009998842,123.046875,-201.1273,9868.76,118.052666,1708.9269,13.430486,553.62225,15.130303,245.08073,6.559073,298.3231,0.3911976,174.06982,-3.3496578,177.28096,-0.5546316,133.62811,-16.614714,151.14046,6.2302074,147.80406,-15.306272,75.459366,-4.6687503,77.15262,-9.385842,96.202934,-3.402887,72.87575,-3.940452,84.604965,-5.5266294,75.13385,-5.0375915,72.20699,-2.810548,83.15025,-5.623465,69.961365,-6.274583,66.176,ballad
89,43_Chiều nay không có mưa bay - Trung Quân Idol _Video Lyrics_,0.26907283,0.08709284,0.0689097,0.0011918449,2166.1713392657657,575169.8679481354,2375.453050637761,203798.65581406586,4611.022117780089,2879629.3422231465,0.08778952961735681,0.0023472148781416165,1.0623248e-05,0.0042793485,5.2211886e-05,0.0005861597,172.265625,-188.48766,6956.7305,94.75094,973.86725,-3.3708858,311.88278,17.813713,248.92505,-1.6596823,204.21924,-3.001782,142.39726,-6.649927,152.37587,-1.1864676,129.22583,-11.710117,163.93002,3.076283,92.143394,-9.691073,75.65224,-2.735415,94.64825,-8.127852,91.27305,-2.7901175,81.19483,-8.966697,81.77062,-5.007758,73.4564,-9.919954,80.70368,-1.7293156,74.52231,-9.306949,108.98468,-2.6410408,112.34155,ballad
90,85_Hà Anh Tuấn _ Tháng Mấy Em Nhớ Anh,0.2526949,0.08907913,0.0423289,0.00045158426,1284.5743379353587,456196.4814439654,1729.2804882881833,392392.10503474745,2529.493037834994,2865882.357850916,0.049046566611842105,0.0011752261504766434,4.3450436e-07,0.0019493771,-6.8731345e-07,8.822238e-05,117.45383522727273,-321.4814,5055.9155,131.77312,1478.5618,9.378689,393.19217,22.364027,140.12572,2.7137387,214.29883,-0.62608373,150.01373,-0.20586233,191.58066,1.4477777,103.81589,-14.642012,119.10904,-7.788534,143.19522,-16.907381,106.8825,-8.531733,118.0174,-13.690264,107.84803,-6.114238,97.55251,-6.475251,94.46944,-6.123093,64.32464,-15.285046,71.64451,-11.056907,85.07245,-8.790879,62.239933,-9.620599,85.19231,ballad
91,4_Mr Siro _ Dưới Những Cơn Mưa,0.28781697,0.089453556,0.2049714,0.008211275,1920.682646790028,828076.906270415,2321.4613356591144,455670.76927727275,4201.241262335527,5009162.10732537,0.07189544583252709,0.0031438860942459663,-0.0009562992,0.031635698,-0.00029639647,0.011687015,86.1328125,-106.318405,7444.7383,114.98074,1441.9431,11.96969,349.0148,3.554318,372.26334,7.0686755,216.19954,-3.9095407,155.023,-13.873567,162.64958,0.044137534,119.43711,-11.892144,110.6986,-6.461552,104.91237,-6.9813294,110.82955,-7.6405697,107.91129,-11.617593,120.33224,2.7845838,77.85373,-8.3366785,93.76383,-2.7119045,122.08106,-9.2975445,97.57164,-3.2608712,80.214905,-5.7471786,77.911896,-4.1939216,57.163017,ballad
92,23_Tinh Yeu Dep Nhat,0.25160956,0.091918774,0.29632244,0.00862576,2352.4030152197197,583276.6200640129,2669.6262956027663,156617.3209854685,5484.2585041057955,2995459.1730018533,0.08589025916698917,0.0030797542629497983,-0.0013999945,0.06787185,-0.0009370209,0.014017884,129.19921875,-46.09203,3888.9268,88.379364,764.2596,12.703394,271.46527,16.033375,310.7819,11.439057,201.72566,-0.045674138,128.73158,-14.757406,179.8387,7.4519935,110.07498,-7.430581,118.275734,-0.0831295,128.7144,-0.60959184,108.344,-3.5742154,84.1421,-11.68743,96.90273,7.546357,81.17872,-6.191394,86.25871,1.8861963,89.25554,-4.3896365,62.38759,0.52769834,59.03153,-2.1714964,73.39677,0.66758174,72.04065,ballad
93,6_KHONG THE CUNG NHAU SUOT KIEP,0.27615097,0.086078264,0.1799269,0.00712156,1612.977036611803,373811.82993803045,1961.76133173973,126761.8971113796,3107.481209486262,1481105.8264683508,0.06715378894156347,0.0021051548142938616,-2.2654656e-05,0.029087558,-0.0003432572,0.0034277816,151.99908088235293,-123.53386,4852.292,121.9182,845.2355,-10.539736,342.1831,20.183195,257.3201,9.866365,267.37918,0.4148518,210.9962,-12.777721,135.51933,0.9798653,113.808655,-16.319,116.194756,-6.4297433,147.7839,-16.712364,94.1122,-9.848234,89.08497,-6.138275,77.35939,-9.973095,94.253525,-7.7520194,80.04985,-4.608908,72.07416,-14.345176,106.92746,-5.818626,69.122536,-6.6192737,92.67816,-5.954627,91.546196,ballad
94,97_Soobin Hoàng Sơn _ Xin Đừng Lặng Im,0.26533955,0.089613736,0.16468176,0.00665922,1575.407581429705,664303.1852651313,2052.903590986514,341485.50924054673,3249.767849098418,3544628.5348631917,0.05501365071110681,0.0020745602468598325,-0.00020282566,0.025032384,-0.00078531355,0.0030117757,135.99917763157896,-158.07245,9558.681,118.6614,1432.7302,17.210659,330.1045,28.382462,268.12253,11.154369,184.49521,4.44085,129.54631,-6.9463873,125.36616,2.323887,111.75556,-15.551432,167.8074,1.9488238,126.88725,-8.471402,66.993286,-7.435391,80.54,-10.108987,72.410255,-4.30146,65.02966,-4.774479,63.575016,-4.2238555,81.50106,-7.9277973,72.69461,-6.863529,89.65897,-6.8863273,101.05396,-6.3688703,101.389755,ballad
95,92_Hà Anh Tuấn _ Người Tình Mùa Đông,0.28280196,0.091577,0.20224161,0.004671835,1661.2727940282143,526293.1178040404,2234.03082649693,204438.858685754,3597.5949125024185,3230543.6964036888,0.05351158118469427,0.0014359816551550715,-2.6010837e-06,0.037145536,1.3036017e-05,0.0028230795,103.359375,-143.87427,4418.5234,103.951126,893.6976,24.096897,406.0713,37.51022,234.11082,5.9120374,327.95926,2.9615083,175.56337,2.5198865,294.2518,5.2259192,150.72083,-14.848481,176.93657,6.673629,156.55101,-7.593714,106.77307,2.091372,109.98464,-6.1697636,137.55684,2.1019406,120.59299,-4.809386,90.496666,-2.670028,129.28357,-12.290369,107.403465,-1.1405785,94.62669,-6.6490498,104.50509,-5.5380807,117.42991,ballad
96,79_Hay La Minh Chia Tay,0.2350351,0.086624525,0.08192716,0.0012936577,1565.3998347098125,538565.780247828,1876.393596885222,279461.75886165927,2959.794602526969,2749442.599431169,0.07268039951383513,0.002034925310903426,4.77414e-07,0.005679351,5.864639e-05,0.00083513727,99.38401442307692,-214.06192,4721.7764,135.99397,1240.691,-5.218245,353.33176,7.5206203,295.0362,1.3393168,177.96503,-10.663242,232.7467,0.88238126,270.07095,-8.01348,162.07245,-12.237591,172.35223,1.1393536,224.9063,-14.642563,139.05872,-3.232839,130.96138,-12.3134985,156.20375,4.6351376,140.38235,-15.356965,189.40231,0.58757657,172.30025,0.6805205,162.93544,-8.827043,269.91907,-3.1008744,146.9911,-5.9840407,199.44318,ballad
